A,elt,Z,S(n),S(p),Q(4B-),"Q(d,a)","Q(p,a)","Q(n,a)"
247,Cm,96,11614.0,3.0,12222.0,13.0,5353.0,3.0
247,Bk,97,12466.0,5.0,10988.0,5.0,5889.0,5.0
247,Cf,98,13423.0,15.0,9478.0,15.0,6496.0,15.0
247,Es,99,13930.0,7813.0,19.0,7463.0,19.0,7358.0
248,Cm,96,11366.0,2.0,12579.0,14.0,5161.0,0.0
248,Bk,97,12029.0,11492.0,5776.0,2219.0,6362.0,6095.0
248,Cf,98,12994.0,5.0,9956.0,5.0,6361.0,5.0
248,Es,99,13744.0,8246.0,7160.0,6849.0,2479.0,9445.0
248,Fm,100,14433.0,17.0,6770.0,8.0,7994.0,8.0
249,Cm,96,10925.0,3.0,12935.0,5147.0,13.0,1027.0
249,Bk,97,11785.0,5.0,11885.0,5521.0,1.0,1328.0
249,Cf,98,12523.0,15.0,10388.0,3.0,6293.0,0.0
249,Es,99,13546.0,8893.0,6936.0,6057.0,4194.0,8794.0
249,Fm,100,14296.0,7162.0,16.0,7709.0,5.0,8263.0
250,Bk,97,11273.0,12191.0,5531.0,275.0,7443.0,4844.0
250,Cf,98,12210.0,5.0,10800.0,2.0,6128.0,0.0
250,Es,99,13216.0,9433.0,6834.0,5405.0,3910.0,8365.0
250,Fm,100,13968.0,11.0,7743.0,9.0,7557.0,7.0
251,Bk,97,10761.0,10.0,12454.0,5650.0,715.0,12.0
251,Cf,98,11730.0,3.0,11193.0,4.0,6176.0,0.0
251,Es,99,12805.0,9912.0,6.0,6597.0,3.0,4454.0
251,Fm,100,13707.0,16.0,8346.0,15.0,7425.0,2.0
251,Md,101,14408.0,6786.0,7963.0,4.0,8761.0,1548.0
252,Cf,98,11278.0,2.0,11532.0,10.0,6216.0,0.0
252,Es,99,12073.0,10233.0,50.0,6789.0,3216.0,5222.0
252,Fm,100,13399.0,9.0,8932.0,5.0,7152.0,2.0
252,Md,101,14262.0,7293.0,7786.0,8227.0,1291.0,10410.0
253,Cf,98,10976.0,5.0,11924.0,23.0,6125.0,3.0
253,Es,99,11644.0,6.0,10795.0,10.0,6739.0,0.0
253,Fm,100,12750.0,15.0,9367.0,4.0,7198.0,2.0
253,Md,101,13937.0,7917.0,7573.0,8.0,7402.0,3411.0
253,No,102,14633.0,6173.0,16.0,8414.0,4.0,9198.0
254,Cf,98,10835.0,11.0,12292.0,5926.0,5.0,438.0
254,Es,99,11446.0,50.0,11122.0,6615.0,1.0,1462.0
254,Fm,100,12055.0,5.0,9709.0,3.0,7307.0,1.0
254,Md,101,13200.0,8420.0,7802.0,6419.0,2847.0,8977.0
254,No,102,14290.0,13.0,6670.0,11.0,8226.0,8.0
255,Es,99,11063.0,10.0,11417.0,6436.0,1.0,753.0
255,Fm,100,11688.0,5.0,10079.0,5.0,7239.0,1.0
255,Md,101,12472.0,8745.0,6.0,7905.0,2.0,5104.0
255,No,102,13694.0,16.0,7116.0,15.0,8428.0,3.0
255,Lr,103,14771.0,5803.0,8555.0,6.0,9646.0,794.0
256,Fm,100,11558.0,6.0,10432.0,12.0,7027.0,5.0
256,Md,101,12139.0,9112.0,7737.0,4290.0,3922.0,7422.0
256,No,102,13043.0,12.0,7658.0,7.0,8581.0,5.0
256,Lr,103,14268.0,6284.0,8811.0,8752.0,385.0,83.0
257,Fm,100,11352.0,5.0,10797.0,6863.0,1.0,1657.0
257,Md,101,11992.0,6.0,9674.0,10.0,7557.0,1.0
257,No,102,12702.0,16.0,8130.0,7.0,8476.0,6.0
257,Lr,103,13424.0,6756.0,9067.0,31.0,7541.0,2080.0
258,Md,101,11912.0,10078.0,7271.0,1.0,3095.0,5006.0
258,No,102,12487.0,8587.0,8150.0,4863.0,4401.0,9259.0
258,Lr,103,13107.0,7252.0,8904.0,18.0,7015.0,1500.0
258,Rf,104,14023.0,36.0,6058.0,32.0,9192.0,30.0
259,Md,101,11511.0,10357.0,7110.0,2228.0,6367.0,5925.0
259,No,102,12311.0,9.0,9089.0,7.0,7854.0,5.0
259,Lr,103,12956.0,7719.0,8584.0,6139.0,3124.0,8561.0
259,Rf,104,13647.0,6463.0,9130.0,8157.0,404.0,11506.0
260,No,102,12009.0,9393.0,7700.0,3535.0,5381.0,8311.0
260,Lr,103,12648.0,7988.0,8396.0,5396.0,2636.0,8157.0
260,Rf,104,13337.0,6909.0,8900.0,7401.0,2221.0,10915.0
260,Db,105,14267.0,5687.0,9501.0,9651.0,532.0,10918.0
261,No,102,11766.0,9827.0,7440.0,2864.0,4600.0,7893.0
261,Lr,103,12436.0,8644.0,8140.0,4750.0,4283.0,7660.0
261,Rf,104,13186.0,7337.0,50.0,8646.0,50.0,6686.0
261,Db,105,13825.0,6122.0,9218.0,8825.0,1257.0,10311.0
262,Lr,103,12318.0,9028.0,7990.0,4152.0,3766.0,7288.0
262,Rf,104,12897.0,7797.0,8490.0,5973.0,3351.0,9987.0
262,Db,105,13562.0,6601.0,9046.0,8288.0,594.0,9823.0
263,Lr,103,11971.0,9427.0,7680.0,3382.0,5187.0,6735.0
263,Rf,104,12706.0,8277.0,8252.0,5435.0,2635.0,9569.0
263,Db,105,13340.0,7025.0,8834.0,7385.0,2280.0,9326.0
263,Sg,106,13957.0,5706.0,9403.0,60.0,9488.0,509.0
264,Rf,104,12459.0,8603.0,8040.0,4705.0,4341.0,9106.0
264,Db,105,13034.0,7318.0,8660.0,6696.0,1656.0,8900.0
264,Sg,106,13727.0,6189.0,9210.0,8781.0,1263.0,11785.0
265,Rf,104,12208.0,9017.0,7810.0,4105.0,3610.0,8743.0
265,Db,105,12771.0,7824.0,8500.0,5932.0,3183.0,8370.0
265,Sg,106,13539.0,6539.0,9051.0,8106.0,571.0,11335.0
265,Bh,107,14224.0,5274.0,9682.0,10263.0,236.0,11219.0
266,Db,105,12768.0,8218.0,8210.0,5368.0,2786.0,8129.0
266,Sg,106,13307.0,7037.0,8800.0,7519.0,2361.0,10869.0
266,Bh,107,14096.0,5835.0,9426.0,9858.0,332.0,10867.0
267,Db,105,12551.0,8737.0,7920.0,4692.0,4837.0,7615.0
267,Sg,106,13131.0,7462.0,8625.0,6847.0,1560.0,10370.0
267,Bh,107,13792.0,6295.0,9230.0,9025.0,1260.0,10442.0
267,Hs,108,14390.0,4719.0,10037.0,13.0,11227.0,1746.0
268,Sg,106,12959.0,7853.0,8300.0,6028.0,3931.0,10036.0
268,Bh,107,13440.0,6508.0,9020.0,8344.0,556.0,9918.0
268,Hs,108,14449.0,5366.0,9622.0,16.0,10818.0,265.0
269,Sg,106,12186.0,8259.0,8647.0,50.0,4801.0,3002.0
269,Bh,107,13431.0,7174.0,8570.0,7892.0,2873.0,9423.0
269,Hs,108,14232.0,5820.0,9344.0,10271.0,473.0,12658.0
270,Bh,107,12723.0,7413.0,9064.0,50.0,6484.0,2211.0
270,Hs,108,13860.0,6267.0,9069.0,37.0,9566.0,1939.0
271,Bh,107,11699.0,7805.0,9422.0,50.0,5180.0,3675.0
271,Hs,108,12966.0,6600.0,9510.0,8208.0,1040.0,11042.0
272,Hs,108,12249.0,7063.0,9780.0,7008.0,3040.0,10166.0
272,Mt,109,13272.0,5223.0,10350.0,9192.0,371.0,10438.0
273,Hs,108,11992.0,7445.0,9702.0,50.0,6465.0,1979.0
273,Mt,109,12531.0,5786.0,10810.0,7982.0,1366.0,9373.0
274,Hs,108,11663.0,7672.0,9570.0,5711.0,3821.0,9298.0
274,Mt,109,12478.0,6122.0,10595.0,7367.0,676.0,9181.0
275,Mt,109,12027.0,6382.0,10482.0,50.0,6467.0,2142.0
276,Mt,109,12074.0,6945.0,10100.0,9.0,6172.0,1665.0
276,Ds,110,12799.0,5523.0,11110.0,7811.0,1367.0,10826.0
277,Ds,110,12567.0,6057.0,10825.0,7262.0,434.0,10417.0
278,Ds,110,12303.0,6482.0,10470.0,6551.0,2401.0,10028.0
278,Rg,111,13112.0,5376.0,10846.0,50.0,8372.0,260.0
279,Rg,111,12706.0,5771.0,10521.0,50.0,7464.0,1250.0
280,Rg,111,12774.0,6428.0,10146.0,6.0,7254.0,899.0
